UserId	CheckinTime	VenueId	VenueType	X	Y
296	2019-07-02T18:50:00	1776	Restaurant	742676.754453138	3737445.473074196
301	2019-07-02T18:50:00	916	Apartment	740157.9766264088	3736563.802235741
343	2019-07-02T18:50:00	926	Apartment	740292.4022062148	3735321.0939592826
353	2019-07-02T18:50:00	1753	Pub	742691.3813103545	3737968.4825646216
360	2019-07-02T18:50:00	1757	Pub	740655.8408336568	3737433.0427312753
379	2019-07-02T18:50:00	1256	Apartment	739939.3794688537	3737629.878435707
395	2019-07-02T18:50:00	1754	Pub	741824.1234966803	3738204.679088135
437	2019-07-02T18:50:00	1238	Apartment	743579.2872253485	3738231.8827886484
443	2019-07-02T18:50:00	1754	Pub	741824.1234966803	3738204.679088135
453	2019-07-02T18:50:00	1760	Pub	742603.0142758178	3737985.4888885072
493	2019-07-02T18:50:00	1128	Apartment	741347.6718551293	3737703.187891509
508	2019-07-02T18:50:00	1753	Pub	742691.3813103545	3737968.4825646216
528	2019-07-02T18:50:00	1758	Pub	742007.7946285061	3738632.068257144
554	2019-07-02T18:50:00	1753	Pub	742691.3813103545	3737968.4825646216
566	2019-07-02T18:50:00	1753	Pub	742691.3813103545	3737968.4825646216
592	2019-07-02T18:50:00	1018	Apartment	740215.0966247105	3736811.57674456
598	2019-07-02T18:50:00	1776	Restaurant	742676.754453138	3737445.473074196
600	2019-07-02T18:50:00	1760	Pub	742603.0142758178	3737985.4888885072
614	2019-07-02T18:50:00	1754	Pub	741824.1234966803	3738204.679088135
616	2019-07-02T18:50:00	922	Apartment	740206.3459339556	3737567.559084367
657	2019-07-02T18:50:00	1754	Pub	741824.1234966803	3738204.679088135
666	2019-07-02T18:50:00	9	Apartment	743841.6537531179	3738360.752582731
695	2019-07-02T18:50:00	80	Apartment	743179.4302134758	3736445.732001551
708	2019-07-02T18:50:00	155	Apartment	741875.6425214938	3738015.16523183
738	2019-07-02T18:50:00	1775	Restaurant	742570.5935923101	3737981.9280497963
744	2019-07-02T18:50:00	1759	Pub	742227.2841608997	3735808.850782855
798	2019-07-02T18:50:00	1759	Pub	742227.2841608997	3735808.850782855
807	2019-07-02T18:50:00	952	Apartment	742803.9068124982	3737534.8858757247
814	2019-07-02T18:50:00	1755	Pub	742852.1433365949	3737131.339528878
825	2019-07-02T18:50:00	931	Apartment	740443.3744877635	3738557.212084828
862	2019-07-02T18:50:00	1775	Restaurant	742570.5935923101	3737981.9280497963
864	2019-07-02T18:50:00	736	Apartment	743458.8498542062	3735303.728569378
905	2019-07-02T18:50:00	629	Apartment	742897.2521578523	3736117.4423776953
908	2019-07-02T18:50:00	1776	Restaurant	742676.754453138	3737445.473074196
910	2019-07-02T18:50:00	1759	Pub	742227.2841608997	3735808.850782855
911	2019-07-02T18:50:00	1776	Restaurant	742676.754453138	3737445.473074196
945	2019-07-02T18:50:00	1759	Pub	742227.2841608997	3735808.850782855
963	2019-07-02T18:50:00	1752	Pub	742937.49938713	3737727.502252377
978	2019-07-02T18:50:00	1755	Pub	742852.1433365949	3737131.339528878
981	2019-07-02T18:50:00	813	Apartment	741938.0601334498	3735345.499821407
984	2019-07-02T18:50:00	1756	Pub	739967.8000244198	3735975.515245802
996	2019-07-02T18:50:00	1376	Apartment	743266.3555186108	3736706.7309341473
1	2019-07-02T18:55:00	497	Apartment	743108.4675555786	3735402.784104889
15	2019-07-02T18:55:00	1758	Pub	742007.7946285061	3738632.068257144
32	2019-07-02T18:55:00	1393	Apartment	743403.1674765	3737011.7311196523
64	2019-07-02T18:55:00	557	Apartment	743080.3953846155	3735844.7490949393
65	2019-07-02T18:55:00	675	Apartment	741658.8190518295	3738187.882319238
66	2019-07-02T18:55:00	231	Apartment	740363.478523508	3737034.0236510844
79	2019-07-02T18:55:00	273	Apartment	740751.9816018655	3737150.930596074
111	2019-07-02T18:55:00	1778	Restaurant	741802.1697454471	3737539.16816851
117	2019-07-02T18:55:00	1753	Pub	742691.3813103545	3737968.4825646216
123	2019-07-02T18:55:00	1070	Apartment	742419.3994988522	3738158.201752001
154	2019-07-02T18:55:00	454	Apartment	740799.1419985641	3737007.232840007
208	2019-07-02T18:55:00	559	Apartment	743010.7602103393	3736930.2445576186
214	2019-07-02T18:55:00	1759	Pub	742227.2841608997	3735808.850782855
237	2019-07-02T18:55:00	378	Apartment	742974.7165148818	3738058.5810273606
247	2019-07-02T18:55:00	1752	Pub	742937.49938713	3737727.502252377
272	2019-07-02T18:55:00	1196	Apartment	742429.3604918349	3737299.261317655
312	2019-07-02T18:55:00	1753	Pub	742691.3813103545	3737968.4825646216
333	2019-07-02T18:55:00	939	Apartment	741569.2317410966	3737784.1683493676
346	2019-07-02T18:55:00	1757	Pub	740655.8408336568	3737433.0427312753
404	2019-07-02T18:55:00	1364	Apartment	742340.2110199814	3738609.532979726
416	2019-07-02T18:55:00	1753	Pub	742691.3813103545	3737968.4825646216
428	2019-07-02T18:55:00	1754	Pub	741824.1234966803	3738204.679088135
447	2019-07-02T18:55:00	633	Apartment	740001.7193583238	3735703.7568174447
450	2019-07-02T18:55:00	1752	Pub	742937.49938713	3737727.502252377
452	2019-07-02T18:55:00	1757	Pub	740655.8408336568	3737433.0427312753
454	2019-07-02T18:55:00	1281	Apartment	742615.2707558449	3735496.3081425126
455	2019-07-02T18:55:00	1754	Pub	741824.1234966803	3738204.679088135
466	2019-07-02T18:55:00	1763	Restaurant	743214.2553612726	3737973.9807705185
469	2019-07-02T18:55:00	1752	Pub	742937.49938713	3737727.502252377
482	2019-07-02T18:55:00	1402	Apartment	741344.371235263	3736506.451418079
499	2019-07-02T18:55:00	1482	Apartment	740392.0907412756	3737109.906307068
525	2019-07-02T18:55:00	1751	Pub	743257.9680655046	3737784.4100583703
556	2019-07-02T18:55:00	133	Apartment	740968.920396557	3737763.426678135
581	2019-07-02T18:55:00	210	Apartment	740694.6834371968	3735257.343180691
632	2019-07-02T18:55:00	699	Apartment	741245.1091588722	3736788.8146141823
633	2019-07-02T18:55:00	1753	Pub	742691.3813103545	3737968.4825646216
643	2019-07-02T18:55:00	1759	Pub	742227.2841608997	3735808.850782855
652	2019-07-02T18:55:00	429	Apartment	743703.0475952831	3736447.947104425
655	2019-07-02T18:55:00	969	Apartment	743486.8644926351	3736743.8084013127
656	2019-07-02T18:55:00	1760	Pub	742603.0142758178	3737985.4888885072
686	2019-07-02T18:55:00	1754	Pub	741824.1234966803	3738204.679088135
687	2019-07-02T18:55:00	69	Apartment	743528.7235898104	3736743.6319490527
713	2019-07-02T18:55:00	127	Apartment	743358.1743687288	3736998.4939749422
787	2019-07-02T18:55:00	1283	Apartment	743016.9263090756	3738358.3473158837
796	2019-07-02T18:55:00	362	Apartment	742792.5340780113	3736501.929393156
813	2019-07-02T18:55:00	1751	Pub	743257.9680655046	3737784.4100583703
877	2019-07-02T18:55:00	1757	Pub	740655.8408336568	3737433.0427312753
878	2019-07-02T18:55:00	573	Apartment	739912.0521263882	3738582.2596283345
879	2019-07-02T18:55:00	1773	Restaurant	741013.6754109536	3736143.5837761974
891	2019-07-02T18:55:00	1279	Apartment	743555.7198332642	3737900.1935257986
897	2019-07-02T18:55:00	1773	Restaurant	741013.6754109536	3736143.5837761974
900	2019-07-02T18:55:00	1757	Pub	740655.8408336568	3737433.0427312753
902	2019-07-02T18:55:00	1757	Pub	740655.8408336568	3737433.0427312753
906	2019-07-02T18:55:00	1755	Pub	742852.1433365949	3737131.339528878
973	2019-07-02T18:55:00	1755	Pub	742852.1433365949	3737131.339528878
999	2019-07-02T18:55:00	1759	Pub	742227.2841608997	3735808.850782855
9	2019-07-02T19:00:00	40	Apartment	740778.4308488255	3735864.7059286493
54	2019-07-02T19:00:00	192	Apartment	740266.5991939474	3737138.31209509
55	2019-07-02T19:00:00	1757	Pub	740655.8408336568	3737433.0427312753
90	2019-07-02T19:00:00	307	Apartment	743173.1092664327	3736662.9134776
93	2019-07-02T19:00:00	312	Apartment	740805.8475063174	3737530.5265516825
94	2019-07-02T19:00:00	1404	Apartment	743259.5400203085	3737929.989622891
116	2019-07-02T19:00:00	1775	Restaurant	742570.5935923101	3737981.9280497963
119	2019-07-02T19:00:00	1760	Pub	742603.0142758178	3737985.4888885072
131	2019-07-02T19:00:00	1760	Pub	742603.0142758178	3737985.4888885072
159	2019-07-02T19:00:00	464	Apartment	740898.4611555994	3735959.9411803344
175	2019-07-02T19:00:00	838	Apartment	741766.1340259868	3738165.8609116324
178	2019-07-02T19:00:00	493	Apartment	742905.3335144594	3738155.979366163
235	2019-07-02T19:00:00	618	Apartment	741353.6787141537	3735447.083891541
239	2019-07-02T19:00:00	1771	Restaurant	743862.7621466367	3736516.8126094225
246	2019-07-02T19:00:00	1756	Pub	739967.8000244198	3735975.515245802
254	2019-07-02T19:00:00	1760	Pub	742603.0142758178	3737985.4888885072
264	2019-07-02T19:00:00	713	Apartment	743593.4426125297	3736642.9217191767
279	2019-07-02T19:00:00	760	Apartment	743146.0820890082	3735418.277406695
292	2019-07-02T19:00:00	809	Apartment	742577.4435153984	3735451.5848026695
295	2019-07-02T19:00:00	1754	Pub	741824.1234966803	3738204.679088135
298	2019-07-02T19:00:00	1064	Apartment	742962.9652775205	3737102.9474045956
315	2019-07-02T19:00:00	135	Apartment	740547.6523021022	3736734.346318207
319	2019-07-02T19:00:00	1751	Pub	743257.9680655046	3737784.4100583703
341	2019-07-02T19:00:00	1438	Apartment	742503.3478553994	3738605.724742962
343	2019-07-02T19:00:00	1755	Pub	742852.1433365949	3737131.339528878
350	2019-07-02T19:00:00	951	Apartment	740110.3568192516	3735595.508294179
355	2019-07-02T19:00:00	479	Apartment	743540.3716470044	3738122.385533947
377	2019-07-02T19:00:00	1025	Apartment	740126.597135366	3735149.0309106284
379	2019-07-02T19:00:00	1754	Pub	741824.1234966803	3738204.679088135
405	2019-07-02T19:00:00	604	Apartment	742429.3541737185	3738687.669572578
407	2019-07-02T19:00:00	1147	Apartment	742972.4875755184	3736442.480784846
419	2019-07-02T19:00:00	847	Apartment	742393.2843275007	3738784.5827983622
422	2019-07-02T19:00:00	335	Apartment	740909.4620698992	3738239.909967149
437	2019-07-02T19:00:00	1753	Pub	742691.3813103545	3737968.4825646216
457	2019-07-02T19:00:00	1286	Apartment	743037.9869720329	3736459.8779683276
493	2019-07-02T19:00:00	1758	Pub	742007.7946285061	3738632.068257144
500	2019-07-02T19:00:00	1485	Apartment	740033.5675698355	3735527.7842371208
507	2019-07-02T19:00:00	217	Apartment	741717.3234799472	3737344.953624604
532	2019-07-02T19:00:00	1313	Apartment	743555.3416340218	3737201.233529225
562	2019-07-02T19:00:00	148	Apartment	742952.2658329214	3736408.3554982254
564	2019-07-02T19:00:00	150	Apartment	743595.1602333509	3736698.3323542126
584	2019-07-02T19:00:00	1754	Pub	741824.1234966803	3738204.679088135
592	2019-07-02T19:00:00	1757	Pub	740655.8408336568	3737433.0427312753
616	2019-07-02T19:00:00	1758	Pub	742007.7946285061	3738632.068257144
618	2019-07-02T19:00:00	1760	Pub	742603.0142758178	3737985.4888885072
640	2019-07-02T19:00:00	343	Apartment	742791.0394416058	3735760.9914621883
666	2019-07-02T19:00:00	1751	Pub	743257.9680655046	3737784.4100583703
682	2019-07-02T19:00:00	60	Apartment	743023.7466709174	3738744.373627361
689	2019-07-02T19:00:00	70	Apartment	742833.6973466855	3736938.854445109
695	2019-07-02T19:00:00	1752	Pub	742937.49938713	3737727.502252377
708	2019-07-02T19:00:00	1760	Pub	742603.0142758178	3737985.4888885072
709	2019-07-02T19:00:00	1763	Restaurant	743214.2553612726	3737973.9807705185
729	2019-07-02T19:00:00	156	Apartment	741311.7340027536	3735917.953076813
740	2019-07-02T19:00:00	199	Apartment	740928.0180296223	3737553.9018431753
750	2019-07-02T19:00:00	220	Apartment	742890.8866105088	3736610.7608616827
775	2019-07-02T19:00:00	308	Apartment	743687.8439017482	3738661.1563460627
777	2019-07-02T19:00:00	1401	Apartment	741717.3234799472	3737344.953624604
782	2019-07-02T19:00:00	1388	Apartment	743754.363101811	3737652.9916484877
793	2019-07-02T19:00:00	401	Apartment	743134.3447134331	3738360.3662070124
807	2019-07-02T19:00:00	1755	Pub	742852.1433365949	3737131.339528878
811	2019-07-02T19:00:00	448	Apartment	743620.2123180538	3738348.524380735
825	2019-07-02T19:00:00	1757	Pub	740655.8408336568	3737433.0427312753
830	2019-07-02T19:00:00	1773	Restaurant	741013.6754109536	3736143.5837761974
863	2019-07-02T19:00:00	538	Apartment	741269.4889806858	3735503.7749182354
864	2019-07-02T19:00:00	1753	Pub	742691.3813103545	3737968.4825646216
905	2019-07-02T19:00:00	1752	Pub	742937.49938713	3737727.502252377
920	2019-07-02T19:00:00	1449	Apartment	740375.9866767204	3738464.3212640635
981	2019-07-02T19:00:00	1759	Pub	742227.2841608997	3735808.850782855
996	2019-07-02T19:00:00	1753	Pub	742691.3813103545	3737968.4825646216
1	2019-07-02T19:05:00	1753	Pub	742691.3813103545	3737968.4825646216
32	2019-07-02T19:05:00	1755	Pub	742852.1433365949	3737131.339528878
44	2019-07-02T19:05:00	1752	Pub	742937.49938713	3737727.502252377
64	2019-07-02T19:05:00	1752	Pub	742937.49938713	3737727.502252377
65	2019-07-02T19:05:00	1757	Pub	740655.8408336568	3737433.0427312753
68	2019-07-02T19:05:00	1775	Restaurant	742570.5935923101	3737981.9280497963
79	2019-07-02T19:05:00	1759	Pub	742227.2841608997	3735808.850782855
123	2019-07-02T19:05:00	1758	Pub	742007.7946285061	3738632.068257144
125	2019-07-02T19:05:00	381	Apartment	740087.1797944709	3736973.489615774
133	2019-07-02T19:05:00	967	Apartment	740572.6684510135	3736103.1293494157
145	2019-07-02T19:05:00	1776	Restaurant	742676.754453138	3737445.473074196
154	2019-07-02T19:05:00	1754	Pub	741824.1234966803	3738204.679088135
161	2019-07-02T19:05:00	820	Apartment	743205.7023676162	3736968.889999405
166	2019-07-02T19:05:00	466	Apartment	742659.3708008468	3735951.5616360717
216	2019-07-02T19:05:00	1773	Restaurant	741013.6754109536	3736143.5837761974
223	2019-07-02T19:05:00	811	Apartment	740675.8512503864	3736913.8721204307
233	2019-07-02T19:05:00	224	Apartment	741177.2729436822	3737315.3237532345
237	2019-07-02T19:05:00	1751	Pub	743257.9680655046	3737784.4100583703
244	2019-07-02T19:05:00	33	Apartment	741812.8914568877	3738104.6760719134
272	2019-07-02T19:05:00	1755	Pub	742852.1433365949	3737131.339528878
324	2019-07-02T19:05:00	880	Apartment	742574.1361180876	3735234.720805801
333	2019-07-02T19:05:00	1757	Pub	740655.8408336568	3737433.0427312753
344	2019-07-02T19:05:00	927	Apartment	741280.4480834304	3735996.6925039226
358	2019-07-02T19:05:00	983	Apartment	739922.2699406077	3738667.0205138978
404	2019-07-02T19:05:00	1758	Pub	742007.7946285061	3738632.068257144
431	2019-07-02T19:05:00	1340	Apartment	741952.941865575	3737269.1387475445
447	2019-07-02T19:05:00	1754	Pub	741824.1234966803	3738204.679088135
454	2019-07-02T19:05:00	1751	Pub	743257.9680655046	3737784.4100583703
476	2019-07-02T19:05:00	1460	Apartment	744058.0779737711	3737223.6314155394
482	2019-07-02T19:05:00	1759	Pub	742227.2841608997	3735808.850782855
486	2019-07-02T19:05:00	1407	Apartment	740834.8835551266	3735191.706520889
489	2019-07-02T19:05:00	1427	Apartment	740935.1121115963	3736142.9937284086
490	2019-07-02T19:05:00	1755	Pub	742852.1433365949	3737131.339528878
499	2019-07-02T19:05:00	1758	Pub	742007.7946285061	3738632.068257144
502	2019-07-02T19:05:00	1498	Apartment	742698.4654119276	3735544.0976511776
541	2019-07-02T19:05:00	1751	Pub	743257.9680655046	3737784.4100583703
550	2019-07-02T19:05:00	1363	Apartment	741427.0891842452	3737428.416994741
553	2019-07-02T19:05:00	134	Apartment	742663.5753891558	3735244.2447114866
556	2019-07-02T19:05:00	1760	Pub	742603.0142758178	3737985.4888885072
581	2019-07-02T19:05:00	1757	Pub	740655.8408336568	3737433.0427312753
615	2019-07-02T19:05:00	752	Apartment	742729.4476361301	3736900.878074009
628	2019-07-02T19:05:00	315	Apartment	742503.2830864928	3735247.726352871
632	2019-07-02T19:05:00	1759	Pub	742227.2841608997	3735808.850782855
639	2019-07-02T19:05:00	337	Apartment	739902.389227534	3735240.7696711062
652	2019-07-02T19:05:00	1759	Pub	742227.2841608997	3735808.850782855
655	2019-07-02T19:05:00	1751	Pub	743257.9680655046	3737784.4100583703
702	2019-07-02T19:05:00	94	Apartment	740306.2511613449	3735400.0780348494
713	2019-07-02T19:05:00	1755	Pub	742852.1433365949	3737131.339528878
779	2019-07-02T19:05:00	341	Apartment	742061.0673502231	3737428.2866858295
783	2019-07-02T19:05:00	1773	Restaurant	741013.6754109536	3736143.5837761974
787	2019-07-02T19:05:00	1751	Pub	743257.9680655046	3737784.4100583703
821	2019-07-02T19:05:00	1414	Apartment	743217.672335395	3738487.1014415347
882	2019-07-02T19:05:00	583	Apartment	743879.2476391656	3736295.1994109526
891	2019-07-02T19:05:00	1751	Pub	743257.9680655046	3737784.4100583703
936	2019-07-02T19:05:00	1392	Apartment	742280.6971030913	3736694.2861929876
941	2019-07-02T19:05:00	1112	Apartment	740850.3941371067	3736643.7623876217
967	2019-07-02T19:05:00	172	Apartment	743897.0947831939	3736634.567557083
972	2019-07-02T19:05:00	808	Apartment	742689.3153240333	3736605.70270619
988	2019-07-02T19:05:00	1754	Pub	741824.1234966803	3738204.679088135
997	2019-07-02T19:05:00	1751	Pub	743257.9680655046	3737784.4100583703
7	2019-07-02T19:10:00	31	Apartment	741685.9279017616	3737554.323706129
25	2019-07-02T19:10:00	93	Apartment	743317.6122373964	3735241.7044416713
54	2019-07-02T19:10:00	1759	Pub	742227.2841608997	3735808.850782855
76	2019-07-02T19:10:00	1779	Restaurant	740647.0700337396	3737481.452513552
90	2019-07-02T19:10:00	1751	Pub	743257.9680655046	3737784.4100583703
93	2019-07-02T19:10:00	1758	Pub	742007.7946285061	3738632.068257144
94	2019-07-02T19:10:00	1752	Pub	742937.49938713	3737727.502252377
97	2019-07-02T19:10:00	317	Apartment	743055.5502348221	3736962.8121534595
105	2019-07-02T19:10:00	336	Apartment	743023.2926229973	3736271.1968453606
171	2019-07-02T19:10:00	473	Apartment	742714.3684469615	3736024.3947218666
175	2019-07-02T19:10:00	1758	Pub	742007.7946285061	3738632.068257144
178	2019-07-02T19:10:00	1758	Pub	742007.7946285061	3738632.068257144
205	2019-07-02T19:10:00	817	Apartment	743808.6594192607	3737910.0839679083
220	2019-07-02T19:10:00	588	Apartment	740485.0914292916	3737195.214770876
235	2019-07-02T19:10:00	1756	Pub	739967.8000244198	3735975.515245802
263	2019-07-02T19:10:00	709	Apartment	743956.6605437687	3735354.4605902974
264	2019-07-02T19:10:00	1759	Pub	742227.2841608997	3735808.850782855
279	2019-07-02T19:10:00	1752	Pub	742937.49938713	3737727.502252377
280	2019-07-02T19:10:00	765	Apartment	740102.7293130939	3735153.1710676723
298	2019-07-02T19:10:00	1752	Pub	742937.49938713	3737727.502252377
314	2019-07-02T19:10:00	1759	Pub	742227.2841608997	3735808.850782855
315	2019-07-02T19:10:00	1773	Restaurant	741013.6754109536	3736143.5837761974
341	2019-07-02T19:10:00	1752	Pub	742937.49938713	3737727.502252377
350	2019-07-02T19:10:00	1756	Pub	739967.8000244198	3735975.515245802
365	2019-07-02T19:10:00	997	Apartment	739985.4701375715	3738312.652253349
377	2019-07-02T19:10:00	1755	Pub	742852.1433365949	3737131.339528878
391	2019-07-02T19:10:00	1101	Apartment	742247.0350626187	3736526.6631114525
402	2019-07-02T19:10:00	1135	Apartment	743754.0025894981	3736398.378952048
405	2019-07-02T19:10:00	1752	Pub	742937.49938713	3737727.502252377
407	2019-07-02T19:10:00	1755	Pub	742852.1433365949	3737131.339528878
419	2019-07-02T19:10:00	1753	Pub	742691.3813103545	3737968.4825646216
422	2019-07-02T19:10:00	1753	Pub	742691.3813103545	3737968.4825646216
425	2019-07-02T19:10:00	1194	Apartment	742131.7436279253	3735572.731751183
457	2019-07-02T19:10:00	1759	Pub	742227.2841608997	3735808.850782855
471	2019-07-02T19:10:00	1323	Apartment	740476.4549527788	3736986.8418993265
484	2019-07-02T19:10:00	316	Apartment	740816.691424121	3735897.599433447
500	2019-07-02T19:10:00	1757	Pub	740655.8408336568	3737433.0427312753
507	2019-07-02T19:10:00	1755	Pub	742852.1433365949	3737131.339528878
532	2019-07-02T19:10:00	1755	Pub	742852.1433365949	3737131.339528878
537	2019-07-02T19:10:00	806	Apartment	741047.1958935355	3737334.509357558
562	2019-07-02T19:10:00	1755	Pub	742852.1433365949	3737131.339528878
564	2019-07-02T19:10:00	1753	Pub	742691.3813103545	3737968.4825646216
579	2019-07-02T19:10:00	1773	Restaurant	741013.6754109536	3736143.5837761974
595	2019-07-02T19:10:00	444	Apartment	743162.4428341205	3736714.981526024
596	2019-07-02T19:10:00	242	Apartment	741509.2461790021	3735592.84907475
661	2019-07-02T19:10:00	68	Apartment	743575.9979426328	3737993.74244215
662	2019-07-02T19:10:00	436	Apartment	743605.6271970748	3737904.587934526
669	2019-07-02T19:10:00	13	Apartment	743618.0764470396	3735591.9935565675
682	2019-07-02T19:10:00	1758	Pub	742007.7946285061	3738632.068257144
689	2019-07-02T19:10:00	1760	Pub	742603.0142758178	3737985.4888885072
703	2019-07-02T19:10:00	1753	Pub	742691.3813103545	3737968.4825646216
726	2019-07-02T19:10:00	379	Apartment	741739.2244699224	3737804.3412604467
729	2019-07-02T19:10:00	1757	Pub	740655.8408336568	3737433.0427312753
730	2019-07-02T19:10:00	160	Apartment	740507.3900062412	3735666.75778974
740	2019-07-02T19:10:00	1758	Pub	742007.7946285061	3738632.068257144
750	2019-07-02T19:10:00	1752	Pub	742937.49938713	3737727.502252377
775	2019-07-02T19:10:00	1752	Pub	742937.49938713	3737727.502252377
777	2019-07-02T19:10:00	1755	Pub	742852.1433365949	3737131.339528878
782	2019-07-02T19:10:00	1760	Pub	742603.0142758178	3737985.4888885072
793	2019-07-02T19:10:00	1751	Pub	743257.9680655046	3737784.4100583703
795	2019-07-02T19:10:00	354	Apartment	742739.0695817466	3737095.741231143
811	2019-07-02T19:10:00	1753	Pub	742691.3813103545	3737968.4825646216
828	2019-07-02T19:10:00	480	Apartment	739950.4035513703	3735199.3709226665
863	2019-07-02T19:10:00	1756	Pub	739967.8000244198	3735975.515245802
889	2019-07-02T19:10:00	985	Apartment	742270.326938512	3736148.562639728
895	2019-07-02T19:10:00	615	Apartment	743298.3350993461	3735568.623988556
913	2019-07-02T19:10:00	1752	Pub	742937.49938713	3737727.502252377
920	2019-07-02T19:10:00	1757	Pub	740655.8408336568	3737433.0427312753
927	2019-07-02T19:10:00	1007	Apartment	740859.3137953526	3735845.240665714
940	2019-07-02T19:10:00	727	Apartment	742781.1042007882	3736593.187958368
948	2019-07-02T19:10:00	1752	Pub	742937.49938713	3737727.502252377
976	2019-07-02T19:10:00	248	Apartment	740209.2156028992	3737537.1665395848
17	2019-07-02T19:15:00	74	Apartment	743651.167794666	3738770.883506527
20	2019-07-02T19:15:00	90	Apartment	740586.3777887322	3735397.699303316
28	2019-07-02T19:15:00	101	Apartment	743308.9186971487	3735409.906642884
33	2019-07-02T19:15:00	105	Apartment	740306.688853324	3735376.6065128813
72	2019-07-02T19:15:00	245	Apartment	744008.3388772556	3736153.5748100067
125	2019-07-02T19:15:00	1758	Pub	742007.7946285061	3738632.068257144
133	2019-07-02T19:15:00	1755	Pub	742852.1433365949	3737131.339528878
155	2019-07-02T19:15:00	1762	Restaurant	742711.8046711466	3738040.900433717
161	2019-07-02T19:15:00	1751	Pub	743257.9680655046	3737784.4100583703
166	2019-07-02T19:15:00	1752	Pub	742937.49938713	3737727.502252377
172	2019-07-02T19:15:00	1763	Restaurant	743214.2553612726	3737973.9807705185
179	2019-07-02T19:15:00	494	Apartment	742728.6486707849	3735794.3054325227
189	2019-07-02T19:15:00	521	Apartment	742854.8163872394	3737702.812917806
221	2019-07-02T19:15:00	590	Apartment	743208.403385483	3736627.507271479
223	2019-07-02T19:15:00	1757	Pub	740655.8408336568	3737433.0427312753
233	2019-07-02T19:15:00	1760	Pub	742603.0142758178	3737985.4888885072
244	2019-07-02T19:15:00	1752	Pub	742937.49938713	3737727.502252377
283	2019-07-02T19:15:00	1246	Apartment	740975.1353735339	3738341.599635201
294	2019-07-02T19:15:00	818	Apartment	743854.9313061888	3735751.48405741
296	2019-07-02T19:15:00	1755	Pub	742852.1433365949	3737131.339528878
300	2019-07-02T19:15:00	829	Apartment	743481.9080630463	3738620.8784416467
310	2019-07-02T19:15:00	1767	Restaurant	739975.6174767368	3735905.4014065773
324	2019-07-02T19:15:00	1756	Pub	739967.8000244198	3735975.515245802
331	2019-07-02T19:15:00	896	Apartment	743895.6943955881	3735399.628129098
358	2019-07-02T19:15:00	1756	Pub	739967.8000244198	3735975.515245802
360	2019-07-02T19:15:00	991	Apartment	742227.7587764615	3735359.956676353
373	2019-07-02T19:15:00	842	Apartment	743157.9268220802	3736962.196316818
378	2019-07-02T19:15:00	1026	Apartment	741295.6854851487	3735861.037482381
431	2019-07-02T19:15:00	1752	Pub	742937.49938713	3737727.502252377
468	2019-07-02T19:15:00	1315	Apartment	743821.8110663575	3738153.508011104
470	2019-07-02T19:15:00	1318	Apartment	743909.3492178149	3737410.710930556
476	2019-07-02T19:15:00	1755	Pub	742852.1433365949	3737131.339528878
486	2019-07-02T19:15:00	1757	Pub	740655.8408336568	3737433.0427312753
502	2019-07-02T19:15:00	1751	Pub	743257.9680655046	3737784.4100583703
503	2019-07-02T19:15:00	6	Apartment	740408.6203979603	3738029.9716096898
524	2019-07-02T19:15:00	1148	Apartment	741347.6718551293	3737703.187891509
550	2019-07-02T19:15:00	1757	Pub	740655.8408336568	3737433.0427312753
553	2019-07-02T19:15:00	1755	Pub	742852.1433365949	3737131.339528878
560	2019-07-02T19:15:00	655	Apartment	740213.6506663263	3736859.8516881075
598	2019-07-02T19:15:00	1755	Pub	742852.1433365949	3737131.339528878
600	2019-07-02T19:15:00	689	Apartment	743117.6320692975	3737066.075383526
605	2019-07-02T19:15:00	1780	Restaurant	742935.7946874697	3737868.870558995
615	2019-07-02T19:15:00	1751	Pub	743257.9680655046	3737784.4100583703
628	2019-07-02T19:15:00	1755	Pub	742852.1433365949	3737131.339528878
639	2019-07-02T19:15:00	1759	Pub	742227.2841608997	3735808.850782855
645	2019-07-02T19:15:00	370	Apartment	742729.11995153	3735925.3311823015
655	2019-07-02T19:15:00	1763	Restaurant	743214.2553612726	3737973.9807705185
702	2019-07-02T19:15:00	1755	Pub	742852.1433365949	3737131.339528878
710	2019-07-02T19:15:00	123	Apartment	742048.8457465314	3735552.76823141
738	2019-07-02T19:15:00	1760	Pub	742603.0142758178	3737985.4888885072
779	2019-07-02T19:15:00	1754	Pub	741824.1234966803	3738204.679088135
798	2019-07-02T19:15:00	382	Apartment	743694.40880546	3736384.7625744953
818	2019-07-02T19:15:00	467	Apartment	743860.5408303391	3738480.5147634223
821	2019-07-02T19:15:00	1758	Pub	742007.7946285061	3738632.068257144
847	2019-07-02T19:15:00	511	Apartment	740105.2794370465	3738463.9087971626
856	2019-07-02T19:15:00	514	Apartment	740203.8558053937	3738594.1330902535
862	2019-07-02T19:15:00	1760	Pub	742603.0142758178	3737985.4888885072
882	2019-07-02T19:15:00	1752	Pub	742937.49938713	3737727.502252377
908	2019-07-02T19:15:00	1755	Pub	742852.1433365949	3737131.339528878
910	2019-07-02T19:15:00	1450	Apartment	740657.6193428639	3736255.0020558992
911	2019-07-02T19:15:00	1755	Pub	742852.1433365949	3737131.339528878
926	2019-07-02T19:15:00	1181	Apartment	742203.726744722	3735750.4029198545
