time	from	to
2019-07-03T00:00:00	704	882
2019-07-03T00:00:00	704	825
2019-07-03T00:00:00	704	467
2019-07-03T00:00:00	705	243
2019-07-03T00:00:00	705	650
2019-07-03T00:00:00	706	485
2019-07-03T00:00:00	706	239
2019-07-03T00:00:00	706	338
2019-07-03T00:00:00	707	845
2019-07-03T00:00:00	707	386
2019-07-03T00:00:00	707	287
2019-07-03T00:00:00	708	212
2019-07-03T00:00:00	708	244
2019-07-03T00:00:00	709	361
2019-07-03T00:00:00	710	65
2019-07-03T00:00:00	710	802
2019-07-03T00:00:00	710	391
2019-07-03T00:00:00	711	476
2019-07-03T00:00:00	711	169
2019-07-03T00:00:00	711	679
2019-07-03T00:00:00	712	756
2019-07-03T00:00:00	713	343
2019-07-03T00:00:00	713	986
2019-07-03T00:00:00	713	275
2019-07-03T00:00:00	714	988
2019-07-03T00:00:00	715	722
2019-07-03T00:00:00	715	191
2019-07-03T00:00:00	715	717
2019-07-03T00:00:00	715	956
2019-07-03T00:00:00	715	723
2019-07-03T00:00:00	715	188
2019-07-03T00:00:00	716	310
2019-07-03T00:00:00	716	817
2019-07-03T00:00:00	716	10
2019-07-03T00:00:00	717	722
2019-07-03T00:00:00	717	781
2019-07-03T00:00:00	717	715
2019-07-03T00:00:00	717	723
2019-07-03T00:00:00	718	174
2019-07-03T00:00:00	718	403
2019-07-03T00:00:00	718	100
2019-07-03T00:00:00	718	13
2019-07-03T00:00:00	718	719
2019-07-03T00:00:00	718	252
2019-07-03T00:00:00	718	720
2019-07-03T00:00:00	719	718
2019-07-03T00:00:00	719	13
2019-07-03T00:00:00	719	647
2019-07-03T00:00:00	719	270
2019-07-03T00:00:00	719	720
2019-07-03T00:00:00	720	718
2019-07-03T00:00:00	720	319
2019-07-03T00:00:00	720	719
2019-07-03T00:00:00	721	142
2019-07-03T00:00:00	721	448
2019-07-03T00:00:00	721	682
2019-07-03T00:00:00	722	717
2019-07-03T00:00:00	722	525
2019-07-03T00:00:00	722	19
2019-07-03T00:00:00	722	715
2019-07-03T00:00:00	722	723
2019-07-03T00:00:00	723	243
2019-07-03T00:00:00	723	722
2019-07-03T00:00:00	723	717
2019-07-03T00:00:00	723	715
2019-07-03T00:00:00	724	917
2019-07-03T00:00:00	724	831
2019-07-03T00:00:00	724	512
2019-07-03T00:00:00	724	874
2019-07-03T00:00:00	725	554
2019-07-03T00:00:00	725	583
2019-07-03T00:00:00	725	680
2019-07-03T00:00:00	726	809
2019-07-03T00:00:00	727	29
2019-07-03T00:00:00	727	487
2019-07-03T00:00:00	728	760
2019-07-03T00:00:00	728	633
2019-07-03T00:00:00	728	575
2019-07-03T00:00:00	728	253
2019-07-03T00:00:00	729	247
2019-07-03T00:00:00	729	642
2019-07-03T00:00:00	730	972
2019-07-03T00:00:00	730	647
2019-07-03T00:00:00	732	136
2019-07-03T00:00:00	732	851
2019-07-03T00:00:00	732	137
2019-07-03T00:00:00	732	927
2019-07-03T00:00:00	733	406
2019-07-03T00:00:00	733	996
2019-07-03T00:00:00	734	890
2019-07-03T00:00:00	734	394
2019-07-03T00:00:00	735	842
2019-07-03T00:00:00	735	701
2019-07-03T00:00:00	735	444
2019-07-03T00:00:00	735	967
2019-07-03T00:00:00	735	366
2019-07-03T00:00:00	736	232
2019-07-03T00:00:00	736	78
2019-07-03T00:00:00	736	944
2019-07-03T00:00:00	737	762
2019-07-03T00:00:00	738	551
2019-07-03T00:00:00	738	147
2019-07-03T00:00:00	738	541
2019-07-03T00:00:00	739	973
2019-07-03T00:00:00	741	675
2019-07-03T00:00:00	742	315
2019-07-03T00:00:00	742	223
2019-07-03T00:00:00	742	850
2019-07-03T00:00:00	742	638
2019-07-03T00:00:00	743	934
2019-07-03T00:00:00	743	764
2019-07-03T00:00:00	743	344
2019-07-03T00:00:00	743	63
2019-07-03T00:00:00	744	307
2019-07-03T00:00:00	744	660
2019-07-03T00:00:00	745	864
2019-07-03T00:00:00	745	49
2019-07-03T00:00:00	745	274
2019-07-03T00:00:00	745	305
2019-07-03T00:00:00	745	260
2019-07-03T00:00:00	745	868
2019-07-03T00:00:00	745	929
2019-07-03T00:00:00	746	609
2019-07-03T00:00:00	747	637
2019-07-03T00:00:00	748	363
2019-07-03T00:00:00	748	816
2019-07-03T00:00:00	748	326
2019-07-03T00:00:00	749	572
2019-07-03T00:00:00	749	210
2019-07-03T00:00:00	749	367
2019-07-03T00:00:00	750	172
2019-07-03T00:00:00	750	15
2019-07-03T00:00:00	751	143
2019-07-03T00:00:00	751	34
2019-07-03T00:00:00	751	579
2019-07-03T00:00:00	751	354
2019-07-03T00:00:00	752	416
2019-07-03T00:00:00	752	175
2019-07-03T00:00:00	752	119
2019-07-03T00:00:00	753	555
2019-07-03T00:00:00	753	830
2019-07-03T00:00:00	753	930
2019-07-03T00:00:00	753	967
2019-07-03T00:00:00	755	684
2019-07-03T00:00:00	755	507
2019-07-03T00:00:00	756	613
2019-07-03T00:00:00	756	712
2019-07-03T00:00:00	757	341
2019-07-03T00:00:00	758	603
2019-07-03T00:00:00	758	416
2019-07-03T00:00:00	759	395
2019-07-03T00:00:00	760	75
2019-07-03T00:00:00	760	575
2019-07-03T00:00:00	760	313
2019-07-03T00:00:00	760	728
2019-07-03T00:00:00	760	253
2019-07-03T00:00:00	761	158
2019-07-03T00:00:00	761	409
2019-07-03T00:00:00	761	554
2019-07-03T00:00:00	761	316
2019-07-03T00:00:00	761	178
2019-07-03T00:00:00	762	417
2019-07-03T00:00:00	762	651
2019-07-03T00:00:00	762	737
2019-07-03T00:00:00	763	389
2019-07-03T00:00:00	763	211
2019-07-03T00:00:00	763	314
2019-07-03T00:00:00	763	88
2019-07-03T00:00:00	764	743
2019-07-03T00:00:00	765	28
2019-07-03T00:00:00	766	424
2019-07-03T00:00:00	767	773
2019-07-03T00:00:00	767	590
2019-07-03T00:00:00	767	771
2019-07-03T00:00:00	767	770
2019-07-03T00:00:00	768	318
2019-07-03T00:00:00	769	155
2019-07-03T00:00:00	769	589
2019-07-03T00:00:00	769	685
2019-07-03T00:00:00	769	984
2019-07-03T00:00:00	770	773
2019-07-03T00:00:00	770	590
2019-07-03T00:00:00	770	771
2019-07-03T00:00:00	770	767
2019-07-03T00:00:00	771	773
2019-07-03T00:00:00	771	767
2019-07-03T00:00:00	771	770
2019-07-03T00:00:00	772	801
2019-07-03T00:00:00	772	937
2019-07-03T00:00:00	772	193
2019-07-03T00:00:00	772	595
2019-07-03T00:00:00	772	52
2019-07-03T00:00:00	773	574
2019-07-03T00:00:00	773	493
2019-07-03T00:00:00	773	771
2019-07-03T00:00:00	773	767
2019-07-03T00:00:00	773	770
2019-07-03T00:00:00	774	650
2019-07-03T00:00:00	774	610
2019-07-03T00:00:00	776	166
2019-07-03T00:00:00	777	120
2019-07-03T00:00:00	777	913
2019-07-03T00:00:00	777	463
2019-07-03T00:00:00	777	877
2019-07-03T00:00:00	778	154
2019-07-03T00:00:00	778	648
2019-07-03T00:00:00	778	452
2019-07-03T00:00:00	779	849
2019-07-03T00:00:00	779	963
2019-07-03T00:00:00	779	550
2019-07-03T00:00:00	780	90
2019-07-03T00:00:00	780	648
2019-07-03T00:00:00	781	204
2019-07-03T00:00:00	781	717
2019-07-03T00:00:00	781	417
2019-07-03T00:00:00	781	928
2019-07-03T00:00:00	782	445
2019-07-03T00:00:00	782	144
2019-07-03T00:00:00	783	589
2019-07-03T00:00:00	783	544
2019-07-03T00:00:00	785	788
2019-07-03T00:00:00	785	789
2019-07-03T00:00:00	786	200
2019-07-03T00:00:00	786	534
2019-07-03T00:00:00	786	2
2019-07-03T00:00:00	786	675
2019-07-03T00:00:00	787	967
2019-07-03T00:00:00	787	127
2019-07-03T00:00:00	787	25
2019-07-03T00:00:00	788	785
2019-07-03T00:00:00	788	789
2019-07-03T00:00:00	789	788
2019-07-03T00:00:00	789	785
2019-07-03T00:00:00	789	563
2019-07-03T00:00:00	789	812
2019-07-03T00:00:00	790	236
2019-07-03T00:00:00	790	661
2019-07-03T00:00:00	790	427
2019-07-03T00:00:00	791	990
2019-07-03T00:00:00	792	231
2019-07-03T00:00:00	792	511
2019-07-03T00:00:00	793	320
2019-07-03T00:00:00	793	453
2019-07-03T00:00:00	794	198
2019-07-03T00:00:00	794	631
2019-07-03T00:00:00	794	287
2019-07-03T00:00:00	795	341
2019-07-03T00:00:00	797	686
2019-07-03T00:00:00	798	982
2019-07-03T00:00:00	798	818
2019-07-03T00:00:00	798	134
2019-07-03T00:00:00	799	856
2019-07-03T00:00:00	799	801
2019-07-03T00:00:00	799	193
2019-07-03T00:00:00	800	586
2019-07-03T00:00:00	800	980
2019-07-03T00:00:00	800	490
2019-07-03T00:00:00	801	772
2019-07-03T00:00:00	801	937
2019-07-03T00:00:00	801	193
2019-07-03T00:00:00	801	799
2019-07-03T00:00:00	801	810
2019-07-03T00:00:00	801	52
2019-07-03T00:00:00	802	710
2019-07-03T00:00:00	803	402
2019-07-03T00:00:00	803	514
2019-07-03T00:00:00	803	903
2019-07-03T00:00:00	804	92
2019-07-03T00:00:00	805	907
2019-07-03T00:00:00	805	627
2019-07-03T00:00:00	805	965
2019-07-03T00:00:00	805	355
2019-07-03T00:00:00	805	878
2019-07-03T00:00:00	805	14
2019-07-03T00:00:00	806	279
2019-07-03T00:00:00	807	334
2019-07-03T00:00:00	807	221
2019-07-03T00:00:00	807	610
2019-07-03T00:00:00	808	125
2019-07-03T00:00:00	808	295
2019-07-03T00:00:00	808	949
2019-07-03T00:00:00	808	655
2019-07-03T00:00:00	809	726
2019-07-03T00:00:00	810	801
2019-07-03T00:00:00	810	937
2019-07-03T00:00:00	810	193
2019-07-03T00:00:00	810	595
2019-07-03T00:00:00	811	461
2019-07-03T00:00:00	812	302
2019-07-03T00:00:00	812	563
2019-07-03T00:00:00	812	789
2019-07-03T00:00:00	813	414
2019-07-03T00:00:00	813	36
2019-07-03T00:00:00	813	81
2019-07-03T00:00:00	814	405
2019-07-03T00:00:00	814	132
2019-07-03T00:00:00	815	384
2019-07-03T00:00:00	815	995
2019-07-03T00:00:00	815	999
2019-07-03T00:00:00	815	364
2019-07-03T00:00:00	816	497
2019-07-03T00:00:00	816	363
2019-07-03T00:00:00	816	326
2019-07-03T00:00:00	816	748
2019-07-03T00:00:00	817	37
2019-07-03T00:00:00	817	716
2019-07-03T00:00:00	818	982
2019-07-03T00:00:00	818	798
2019-07-03T00:00:00	819	656
2019-07-03T00:00:00	819	524
2019-07-03T00:00:00	819	840
2019-07-03T00:00:00	820	479
2019-07-03T00:00:00	820	644
2019-07-03T00:00:00	821	212
2019-07-03T00:00:00	822	823
2019-07-03T00:00:00	822	833
2019-07-03T00:00:00	822	830
2019-07-03T00:00:00	823	605
2019-07-03T00:00:00	823	833
2019-07-03T00:00:00	823	830
2019-07-03T00:00:00	823	822
2019-07-03T00:00:00	824	826
2019-07-03T00:00:00	824	829
2019-07-03T00:00:00	824	827
2019-07-03T00:00:00	825	704
2019-07-03T00:00:00	825	513
2019-07-03T00:00:00	825	161
2019-07-03T00:00:00	825	614
2019-07-03T00:00:00	825	467
2019-07-03T00:00:00	826	829
2019-07-03T00:00:00	826	827
2019-07-03T00:00:00	826	824
2019-07-03T00:00:00	826	938
2019-07-03T00:00:00	827	826
2019-07-03T00:00:00	827	829
2019-07-03T00:00:00	827	325
2019-07-03T00:00:00	827	824
2019-07-03T00:00:00	827	938
2019-07-03T00:00:00	828	388
2019-07-03T00:00:00	828	283
2019-07-03T00:00:00	829	826
2019-07-03T00:00:00	829	827
2019-07-03T00:00:00	829	824
2019-07-03T00:00:00	830	753
2019-07-03T00:00:00	830	823
2019-07-03T00:00:00	830	833
2019-07-03T00:00:00	830	567
2019-07-03T00:00:00	830	822
2019-07-03T00:00:00	830	930
2019-07-03T00:00:00	830	214
2019-07-03T00:00:00	830	649
2019-07-03T00:00:00	830	879
2019-07-03T00:00:00	830	157
2019-07-03T00:00:00	831	724
2019-07-03T00:00:00	831	917
2019-07-03T00:00:00	831	261
2019-07-03T00:00:00	831	290
2019-07-03T00:00:00	831	875
2019-07-03T00:00:00	831	333
2019-07-03T00:00:00	831	512
2019-07-03T00:00:00	831	874
2019-07-03T00:00:00	832	951
2019-07-03T00:00:00	832	291
2019-07-03T00:00:00	832	486
2019-07-03T00:00:00	832	935
2019-07-03T00:00:00	832	168
2019-07-03T00:00:00	833	823
2019-07-03T00:00:00	833	830
2019-07-03T00:00:00	833	822
2019-07-03T00:00:00	833	214
2019-07-03T00:00:00	833	879
2019-07-03T00:00:00	834	306
2019-07-03T00:00:00	834	841
2019-07-03T00:00:00	834	983
2019-07-03T00:00:00	834	426
2019-07-03T00:00:00	834	544
2019-07-03T00:00:00	834	838
2019-07-03T00:00:00	834	837
2019-07-03T00:00:00	834	186
2019-07-03T00:00:00	834	848
2019-07-03T00:00:00	835	335
2019-07-03T00:00:00	835	293
2019-07-03T00:00:00	835	176
2019-07-03T00:00:00	835	142
2019-07-03T00:00:00	835	464
2019-07-03T00:00:00	836	130
2019-07-03T00:00:00	836	478
2019-07-03T00:00:00	837	841
2019-07-03T00:00:00	837	544
2019-07-03T00:00:00	837	834
2019-07-03T00:00:00	837	838
2019-07-03T00:00:00	837	327
2019-07-03T00:00:00	838	306
2019-07-03T00:00:00	838	841
2019-07-03T00:00:00	838	426
2019-07-03T00:00:00	838	544
2019-07-03T00:00:00	838	834
2019-07-03T00:00:00	838	837
2019-07-03T00:00:00	838	186
2019-07-03T00:00:00	838	327
2019-07-03T00:00:00	838	848
2019-07-03T00:00:00	839	653
2019-07-03T00:00:00	839	136
2019-07-03T00:00:00	839	557
2019-07-03T00:00:00	840	858
2019-07-03T00:00:00	840	856
2019-07-03T00:00:00	840	854
2019-07-03T00:00:00	840	4
2019-07-03T00:00:00	840	819
2019-07-03T00:00:00	840	198
2019-07-03T00:00:00	840	852
2019-07-03T00:00:00	840	190
2019-07-03T00:00:00	840	631
2019-07-03T00:00:00	840	635
2019-07-03T00:00:00	841	544
2019-07-03T00:00:00	841	834
2019-07-03T00:00:00	841	838
2019-07-03T00:00:00	841	837
2019-07-03T00:00:00	841	327
2019-07-03T00:00:00	841	848
2019-07-03T00:00:00	842	701
2019-07-03T00:00:00	842	444
2019-07-03T00:00:00	842	967
2019-07-03T00:00:00	842	735
2019-07-03T00:00:00	843	18
2019-07-03T00:00:00	844	497
2019-07-03T00:00:00	844	527
2019-07-03T00:00:00	844	309
2019-07-03T00:00:00	844	885
2019-07-03T00:00:00	844	538
2019-07-03T00:00:00	844	148
2019-07-03T00:00:00	845	707
2019-07-03T00:00:00	845	386
2019-07-03T00:00:00	845	287
2019-07-03T00:00:00	846	671
2019-07-03T00:00:00	846	207
2019-07-03T00:00:00	846	680
2019-07-03T00:00:00	846	593
2019-07-03T00:00:00	846	248
2019-07-03T00:00:00	846	599
2019-07-03T00:00:00	847	470
2019-07-03T00:00:00	848	499
2019-07-03T00:00:00	848	306
2019-07-03T00:00:00	848	841
2019-07-03T00:00:00	848	426
2019-07-03T00:00:00	848	544
2019-07-03T00:00:00	848	834
2019-07-03T00:00:00	848	838
2019-07-03T00:00:00	848	186
2019-07-03T00:00:00	849	963
2019-07-03T00:00:00	849	550
2019-07-03T00:00:00	849	779
2019-07-03T00:00:00	850	742
2019-07-03T00:00:00	850	47
2019-07-03T00:00:00	851	732
2019-07-03T00:00:00	851	509
2019-07-03T00:00:00	851	187
2019-07-03T00:00:00	851	504
2019-07-03T00:00:00	852	520
2019-07-03T00:00:00	852	958
2019-07-03T00:00:00	852	858
2019-07-03T00:00:00	852	854
2019-07-03T00:00:00	852	124
2019-07-03T00:00:00	852	190
2019-07-03T00:00:00	852	840
2019-07-03T00:00:00	853	435
2019-07-03T00:00:00	853	921
2019-07-03T00:00:00	853	428
2019-07-03T00:00:00	853	347
2019-07-03T00:00:00	854	958
2019-07-03T00:00:00	854	858
2019-07-03T00:00:00	854	198
2019-07-03T00:00:00	854	852
2019-07-03T00:00:00	854	190
2019-07-03T00:00:00	854	631
2019-07-03T00:00:00	854	840
2019-07-03T00:00:00	855	155
2019-07-03T00:00:00	855	312
2019-07-03T00:00:00	855	134
2019-07-03T00:00:00	855	925
2019-07-03T00:00:00	856	799
2019-07-03T00:00:00	856	840
2019-07-03T00:00:00	857	683
2019-07-03T00:00:00	857	898
2019-07-03T00:00:00	857	545
2019-07-03T00:00:00	858	520
2019-07-03T00:00:00	858	854
2019-07-03T00:00:00	858	891
2019-07-03T00:00:00	858	401
2019-07-03T00:00:00	858	852
2019-07-03T00:00:00	858	190
2019-07-03T00:00:00	858	631
2019-07-03T00:00:00	858	840
2019-07-03T00:00:00	859	948
2019-07-03T00:00:00	859	393
2019-07-03T00:00:00	861	262
2019-07-03T00:00:00	861	324
2019-07-03T00:00:00	861	597
2019-07-03T00:00:00	861	323
2019-07-03T00:00:00	862	647
2019-07-03T00:00:00	863	158
2019-07-03T00:00:00	864	49
2019-07-03T00:00:00	864	274
2019-07-03T00:00:00	864	305
2019-07-03T00:00:00	864	260
2019-07-03T00:00:00	864	866
2019-07-03T00:00:00	864	868
2019-07-03T00:00:00	864	745
2019-07-03T00:00:00	864	929
2019-07-03T00:00:00	865	337
2019-07-03T00:00:00	866	864
2019-07-03T00:00:00	866	868
2019-07-03T00:00:00	866	562
2019-07-03T00:00:00	867	239
2019-07-03T00:00:00	867	338
2019-07-03T00:00:00	867	933
2019-07-03T00:00:00	868	864
2019-07-03T00:00:00	868	49
2019-07-03T00:00:00	868	274
2019-07-03T00:00:00	868	866
2019-07-03T00:00:00	868	745
2019-07-03T00:00:00	868	929
2019-07-03T00:00:00	868	562
2019-07-03T00:00:00	869	409
2019-07-03T00:00:00	869	418
2019-07-03T00:00:00	870	238
2019-07-03T00:00:00	870	216
2019-07-03T00:00:00	870	873
2019-07-03T00:00:00	870	660
2019-07-03T00:00:00	870	875
2019-07-03T00:00:00	870	340
2019-07-03T00:00:00	870	874
2019-07-03T00:00:00	871	27
2019-07-03T00:00:00	872	375
2019-07-03T00:00:00	872	266
2019-07-03T00:00:00	872	611
2019-07-03T00:00:00	872	558
2019-07-03T00:00:00	873	870
2019-07-03T00:00:00	873	614
2019-07-03T00:00:00	873	875
2019-07-03T00:00:00	873	874
2019-07-03T00:00:00	873	467
2019-07-03T00:00:00	874	870
2019-07-03T00:00:00	874	724
2019-07-03T00:00:00	874	917
2019-07-03T00:00:00	874	873
2019-07-03T00:00:00	874	660
2019-07-03T00:00:00	874	290
2019-07-03T00:00:00	874	875
2019-07-03T00:00:00	874	831
2019-07-03T00:00:00	874	512
2019-07-03T00:00:00	875	870
2019-07-03T00:00:00	875	917
2019-07-03T00:00:00	875	873
2019-07-03T00:00:00	875	660
2019-07-03T00:00:00	875	290
2019-07-03T00:00:00	875	831
2019-07-03T00:00:00	875	512
2019-07-03T00:00:00	875	874
2019-07-03T00:00:00	876	121
2019-07-03T00:00:00	876	433
2019-07-03T00:00:00	877	120
2019-07-03T00:00:00	877	272
2019-07-03T00:00:00	877	777
2019-07-03T00:00:00	877	463
2019-07-03T00:00:00	878	805
2019-07-03T00:00:00	879	60
2019-07-03T00:00:00	879	833
2019-07-03T00:00:00	879	830
2019-07-03T00:00:00	879	921
2019-07-03T00:00:00	880	381
2019-07-03T00:00:00	880	40
2019-07-03T00:00:00	880	970
2019-07-03T00:00:00	880	358
2019-07-03T00:00:00	880	955
2019-07-03T00:00:00	881	59
2019-07-03T00:00:00	881	224
2019-07-03T00:00:00	882	704
2019-07-03T00:00:00	884	940
2019-07-03T00:00:00	884	388
2019-07-03T00:00:00	884	483
2019-07-03T00:00:00	885	309
2019-07-03T00:00:00	885	321
2019-07-03T00:00:00	885	538
2019-07-03T00:00:00	885	844
2019-07-03T00:00:00	885	351
2019-07-03T00:00:00	885	148
2019-07-03T00:00:00	885	95
2019-07-03T00:00:00	886	372
2019-07-03T00:00:00	886	896
2019-07-03T00:00:00	886	431
2019-07-03T00:00:00	887	536
2019-07-03T00:00:00	887	325
2019-07-03T00:00:00	888	146
2019-07-03T00:00:00	888	170
2019-07-03T00:00:00	888	508
2019-07-03T00:00:00	889	693
2019-07-03T00:00:00	889	893
2019-07-03T00:00:00	889	21
2019-07-03T00:00:00	889	897
2019-07-03T00:00:00	889	30
2019-07-03T00:00:00	889	380
2019-07-03T00:00:00	889	73
2019-07-03T00:00:00	889	894
2019-07-03T00:00:00	890	502
2019-07-03T00:00:00	890	734
2019-07-03T00:00:00	890	105
2019-07-03T00:00:00	891	520
2019-07-03T00:00:00	891	858
2019-07-03T00:00:00	891	401
2019-07-03T00:00:00	892	236
2019-07-03T00:00:00	893	889
2019-07-03T00:00:00	893	81
2019-07-03T00:00:00	893	21
2019-07-03T00:00:00	893	897
2019-07-03T00:00:00	893	894
2019-07-03T00:00:00	894	574
2019-07-03T00:00:00	894	889
2019-07-03T00:00:00	894	893
2019-07-03T00:00:00	894	897
2019-07-03T00:00:00	894	210
2019-07-03T00:00:00	895	569
2019-07-03T00:00:00	895	624
2019-07-03T00:00:00	895	178
2019-07-03T00:00:00	896	372
2019-07-03T00:00:00	896	886
2019-07-03T00:00:00	896	431
2019-07-03T00:00:00	897	574
2019-07-03T00:00:00	897	902
2019-07-03T00:00:00	897	889
2019-07-03T00:00:00	897	893
2019-07-03T00:00:00	897	210
2019-07-03T00:00:00	897	894
2019-07-03T00:00:00	898	683
2019-07-03T00:00:00	898	857
2019-07-03T00:00:00	898	545
2019-07-03T00:00:00	898	25
2019-07-03T00:00:00	899	690
2019-07-03T00:00:00	899	89
2019-07-03T00:00:00	899	180
2019-07-03T00:00:00	900	400
2019-07-03T00:00:00	900	224
2019-07-03T00:00:00	902	598
2019-07-03T00:00:00	902	572
2019-07-03T00:00:00	902	628
2019-07-03T00:00:00	902	897
2019-07-03T00:00:00	903	803
2019-07-03T00:00:00	904	269
2019-07-03T00:00:00	904	909
2019-07-03T00:00:00	904	226
2019-07-03T00:00:00	904	68
2019-07-03T00:00:00	904	912
2019-07-03T00:00:00	905	445
2019-07-03T00:00:00	905	442
2019-07-03T00:00:00	906	915
2019-07-03T00:00:00	906	621
2019-07-03T00:00:00	906	972
2019-07-03T00:00:00	906	919
2019-07-03T00:00:00	906	696
2019-07-03T00:00:00	907	627
2019-07-03T00:00:00	907	965
2019-07-03T00:00:00	907	355
2019-07-03T00:00:00	907	805
2019-07-03T00:00:00	908	111
2019-07-03T00:00:00	908	691
2019-07-03T00:00:00	909	269
2019-07-03T00:00:00	909	24
2019-07-03T00:00:00	909	904
2019-07-03T00:00:00	909	226
2019-07-03T00:00:00	909	68
2019-07-03T00:00:00	909	912
2019-07-03T00:00:00	910	389
2019-07-03T00:00:00	910	575
2019-07-03T00:00:00	910	921
2019-07-03T00:00:00	910	211
2019-07-03T00:00:00	910	314
2019-07-03T00:00:00	910	183
2019-07-03T00:00:00	910	88
2019-07-03T00:00:00	911	429
2019-07-03T00:00:00	911	529
2019-07-03T00:00:00	911	988
2019-07-03T00:00:00	911	366
2019-07-03T00:00:00	912	909
2019-07-03T00:00:00	912	230
2019-07-03T00:00:00	912	904
2019-07-03T00:00:00	913	375
2019-07-03T00:00:00	913	777
2019-07-03T00:00:00	914	353
2019-07-03T00:00:00	914	677
2019-07-03T00:00:00	915	906
2019-07-03T00:00:00	915	919
2019-07-03T00:00:00	915	506
2019-07-03T00:00:00	916	123
2019-07-03T00:00:00	916	349
2019-07-03T00:00:00	916	129
2019-07-03T00:00:00	917	724
2019-07-03T00:00:00	917	261
2019-07-03T00:00:00	917	290
2019-07-03T00:00:00	917	875
2019-07-03T00:00:00	917	831
2019-07-03T00:00:00	917	512
2019-07-03T00:00:00	917	874
2019-07-03T00:00:00	918	426
2019-07-03T00:00:00	918	413
2019-07-03T00:00:00	918	122
2019-07-03T00:00:00	919	906
2019-07-03T00:00:00	919	915
2019-07-03T00:00:00	920	258
2019-07-03T00:00:00	921	853
2019-07-03T00:00:00	921	435
2019-07-03T00:00:00	921	910
2019-07-03T00:00:00	921	347
2019-07-03T00:00:00	921	879
2019-07-03T00:00:00	922	662
2019-07-03T00:00:00	922	611
2019-07-03T00:00:00	923	304
2019-07-03T00:00:00	923	552
2019-07-03T00:00:00	925	320
2019-07-03T00:00:00	925	155
2019-07-03T00:00:00	925	312
2019-07-03T00:00:00	925	855
2019-07-03T00:00:00	925	685
2019-07-03T00:00:00	925	134
2019-07-03T00:00:00	926	79
2019-07-03T00:00:00	926	359
2019-07-03T00:00:00	926	412
2019-07-03T00:00:00	927	653
2019-07-03T00:00:00	927	732
2019-07-03T00:00:00	927	137
2019-07-03T00:00:00	928	243
2019-07-03T00:00:00	928	932
2019-07-03T00:00:00	928	417
2019-07-03T00:00:00	928	505
2019-07-03T00:00:00	928	781
2019-07-03T00:00:00	928	930
2019-07-03T00:00:00	929	864
2019-07-03T00:00:00	929	49
2019-07-03T00:00:00	929	443
2019-07-03T00:00:00	929	868
2019-07-03T00:00:00	929	745
2019-07-03T00:00:00	929	298
2019-07-03T00:00:00	930	753
2019-07-03T00:00:00	930	555
2019-07-03T00:00:00	930	932
2019-07-03T00:00:00	930	830
2019-07-03T00:00:00	930	585
2019-07-03T00:00:00	930	947
2019-07-03T00:00:00	930	928
2019-07-03T00:00:00	930	946
2019-07-03T00:00:00	931	295
2019-07-03T00:00:00	931	437
2019-07-03T00:00:00	931	122
2019-07-03T00:00:00	932	357
2019-07-03T00:00:00	932	928
2019-07-03T00:00:00	932	930
2019-07-03T00:00:00	933	451
2019-07-03T00:00:00	933	65
2019-07-03T00:00:00	933	239
2019-07-03T00:00:00	933	867
2019-07-03T00:00:00	934	743
2019-07-03T00:00:00	934	594
2019-07-03T00:00:00	934	63
2019-07-03T00:00:00	935	832
2019-07-03T00:00:00	935	951
2019-07-03T00:00:00	935	291
2019-07-03T00:00:00	935	486
2019-07-03T00:00:00	935	687
2019-07-03T00:00:00	935	168
2019-07-03T00:00:00	935	327
2019-07-03T00:00:00	936	949
2019-07-03T00:00:00	936	397
2019-07-03T00:00:00	936	950
2019-07-03T00:00:00	937	772
2019-07-03T00:00:00	937	801
2019-07-03T00:00:00	937	193
2019-07-03T00:00:00	937	595
2019-07-03T00:00:00	937	810
2019-07-03T00:00:00	937	52
2019-07-03T00:00:00	938	826
2019-07-03T00:00:00	938	827
2019-07-03T00:00:00	939	953
2019-07-03T00:00:00	939	616
2019-07-03T00:00:00	939	286
2019-07-03T00:00:00	939	565
2019-07-03T00:00:00	940	425
2019-07-03T00:00:00	940	884
2019-07-03T00:00:00	940	483
2019-07-03T00:00:00	940	681
2019-07-03T00:00:00	941	154
2019-07-03T00:00:00	942	369
2019-07-03T00:00:00	943	947
2019-07-03T00:00:00	943	72
2019-07-03T00:00:00	943	946
2019-07-03T00:00:00	943	87
2019-07-03T00:00:00	943	64
2019-07-03T00:00:00	944	736
2019-07-03T00:00:00	944	232
2019-07-03T00:00:00	944	78
2019-07-03T00:00:00	945	135
2019-07-03T00:00:00	945	956
2019-07-03T00:00:00	945	188
2019-07-03T00:00:00	946	555
2019-07-03T00:00:00	946	947
2019-07-03T00:00:00	946	585
2019-07-03T00:00:00	946	567
2019-07-03T00:00:00	946	280
2019-07-03T00:00:00	946	943
2019-07-03T00:00:00	946	930
2019-07-03T00:00:00	946	157
2019-07-03T00:00:00	947	555
2019-07-03T00:00:00	947	585
2019-07-03T00:00:00	947	444
2019-07-03T00:00:00	947	567
2019-07-03T00:00:00	947	946
2019-07-03T00:00:00	947	943
2019-07-03T00:00:00	947	930
2019-07-03T00:00:00	947	967
2019-07-03T00:00:00	947	649
2019-07-03T00:00:00	947	157
2019-07-03T00:00:00	948	393
2019-07-03T00:00:00	948	859
2019-07-03T00:00:00	949	125
2019-07-03T00:00:00	949	808
