Entry: stylesheet/NodeColoringBasedOnInterest.css
Copying Resource Name.../stylesheet/NodeColoringBasedOnInterest.css
Entry: stylesheet/social.css
Copying Resource Name.../stylesheet/social.css
file:/home/hosseinamiri/Research/outlier-dev/life/maps/atl/map/walkways.shp
file:/home/hosseinamiri/Research/outlier-dev/life/maps/atl/map/buildings.shp
file:/home/hosseinamiri/Research/outlier-dev/life/maps/atl/map/buildingUnits.shp
[INFO] pol.WorldModel initPlaces - Number of neighborhoods: 1
[INFO] pol.WorldModel initPlaces - Neighborhood #0
[INFO] pol.WorldModel initPlaces - -------Buildings----------
[INFO] pol.WorldModel initPlaces - Total number of buildings: 7374
[INFO] pol.WorldModel initPlaces - # of School Buildings needed: 4
[INFO] pol.WorldModel initPlaces - # of Residential Buildings needed: 4914
[INFO] pol.WorldModel initPlaces - # of Commercial Buildings needed: 2456
[INFO] pol.WorldModel initPlaces - --------Units---------
[INFO] pol.WorldModel initPlaces - # of Apartments Needed: 10500
[INFO] pol.WorldModel initPlaces - # of Schools Needed: 4
[INFO] pol.WorldModel initPlaces - # of Pubs Needed: 70
[INFO] pol.WorldModel initPlaces - # of Workplace Needed: 1750
[INFO] pol.WorldModel initPlaces - # of Restaurant Needed: 140
[INFO] pol.WorldModel addHumanAgents - Total number of agents: 7000
Number of agents in neighborhood #0: 7000
[INFO] pol.WorldModel addAgent - Agent #2944 added.
[INFO] pol.WorldModel addAgent - Agent #2945 added.
[INFO] pol.WorldModel addAgent - Agent #2946 added.
[INFO] pol.WorldModel addAgent - Agent #2947 added.
[INFO] pol.WorldModel addAgent - Agent #2948 added.
[INFO] pol.WorldModel addAgent - Agent #2949 added.
[INFO] pol.WorldModel addAgent - Agent #2950 added.
[INFO] pol.WorldModel addAgent - Agent #2951 added.
[INFO] pol.WorldModel addAgent - Agent #2952 added.
[INFO] pol.WorldModel addAgent - Agent #2953 added.
[INFO] pol.WorldModel addAgent - Agent #2954 added.
[INFO] pol.WorldModel addAgent - Agent #2955 added.
[INFO] pol.WorldModel addAgent - Agent #2956 added.
[INFO] pol.WorldModel addAgent - Agent #2957 added.
[INFO] pol.WorldModel addAgent - Agent #2958 added.
[INFO] pol.WorldModel addAgent - Agent #2959 added.
[INFO] pol.WorldModel addAgent - Agent #2960 added.
[INFO] pol.WorldModel addAgent - Agent #2961 added.
[INFO] pol.WorldModel addAgent - Agent #2962 added.
[INFO] pol.WorldModel addAgent - Agent #2963 added.
[INFO] pol.WorldModel addAgent - Agent #2964 added.
[INFO] pol.WorldModel addAgent - Agent #2965 added.
[INFO] pol.WorldModel addAgent - Agent #2966 added.
[INFO] pol.WorldModel addAgent - Agent #2967 added.
[INFO] pol.WorldModel addAgent - Agent #2968 added.
[INFO] pol.WorldModel addAgent - Agent #2969 added.
[INFO] pol.WorldModel addAgent - Agent #2970 added.
[INFO] pol.WorldModel addAgent - Agent #2971 added.
[INFO] pol.WorldModel addAgent - Agent #2972 added.
[INFO] pol.WorldModel addAgent - Agent #2973 added.
[INFO] pol.WorldModel addAgent - Agent #2974 added.
[INFO] pol.WorldModel addAgent - Agent #2975 added.
[INFO] pol.WorldModel addAgent - Agent #2976 added.
[INFO] pol.WorldModel addAgent - Agent #2977 added.
[INFO] pol.WorldModel addAgent - Agent #2978 added.
[INFO] pol.WorldModel addAgent - Agent #2979 added.
[INFO] pol.WorldModel addAgent - Agent #2980 added.
[INFO] pol.WorldModel addAgent - Agent #2981 added.
[INFO] pol.WorldModel addAgent - Agent #2982 added.
[INFO] pol.WorldModel addAgent - Agent #2983 added.
[INFO] pol.WorldModel addAgent - Agent #2984 added.
[INFO] pol.WorldModel addAgent - Agent #2985 added.
[INFO] pol.WorldModel addAgent - Agent #2986 added.
[INFO] pol.WorldModel addAgent - Agent #2987 added.
[INFO] pol.WorldModel addAgent - Agent #2988 added.
[INFO] pol.WorldModel addAgent - Agent #2989 added.
[INFO] pol.WorldModel addAgent - Agent #2990 added.
[INFO] pol.WorldModel addAgent - Agent #2991 added.
[INFO] pol.WorldModel addAgent - Agent #2992 added.
[INFO] pol.WorldModel addAgent - Agent #2993 added.
[INFO] pol.WorldModel addAgent - Agent #2994 added.
[INFO] pol.WorldModel addAgent - Agent #2995 added.
[INFO] pol.WorldModel addAgent - Agent #2996 added.
[INFO] pol.WorldModel addAgent - Agent #2997 added.
[INFO] pol.WorldModel addAgent - Agent #2998 added.
[INFO] pol.WorldModel addAgent - Agent #2999 added.
[INFO] pol.WorldModel addAgent - Agent #3000 added.
[INFO] pol.WorldModel addAgent - Agent #3001 added.
[INFO] pol.WorldModel addAgent - Agent #3002 added.
[INFO] pol.WorldModel addAgent - Agent #3003 added.
[INFO] pol.WorldModel addAgent - Agent #3004 added.
[INFO] pol.WorldModel addAgent - Agent #3005 added.
[INFO] pol.WorldModel addAgent - Agent #3006 added.
[INFO] pol.WorldModel addAgent - Agent #3007 added.
[INFO] pol.WorldModel addAgent - Agent #3008 added.
[INFO] pol.WorldModel addAgent - Agent #3009 added.
[INFO] pol.WorldModel addAgent - Agent #3010 added.
[INFO] pol.WorldModel addAgent - Agent #3011 added.
[INFO] pol.WorldModel addAgent - Agent #3012 added.
[INFO] pol.WorldModel addAgent - Agent #3013 added.
[INFO] pol.WorldModel addAgent - Agent #3014 added.
[INFO] pol.WorldModel addAgent - Agent #3015 added.
[INFO] pol.WorldModel addAgent - Agent #3016 added.
[INFO] pol.WorldModel addAgent - Agent #3017 added.
[INFO] pol.WorldModel addAgent - Agent #3018 added.
[INFO] pol.WorldModel addAgent - Agent #3019 added.
[INFO] pol.WorldModel addAgent - Agent #3020 added.
[INFO] pol.WorldModel addAgent - Agent #3021 added.
[INFO] pol.WorldModel addAgent - Agent #3022 added.
[INFO] pol.WorldModel addAgent - Agent #3023 added.
[INFO] pol.WorldModel addAgent - Agent #3024 added.
[INFO] pol.WorldModel addAgent - Agent #3025 added.
[INFO] pol.WorldModel addAgent - Agent #3026 added.
[INFO] pol.WorldModel addAgent - Agent #3027 added.
[INFO] pol.WorldModel addAgent - Agent #3028 added.
[INFO] pol.WorldModel addAgent - Agent #3029 added.
[INFO] pol.WorldModel addAgent - Agent #3030 added.
[INFO] pol.WorldModel addAgent - Agent #3031 added.
[INFO] pol.WorldModel addAgent - Agent #3032 added.
[INFO] pol.WorldModel addAgent - Agent #3033 added.
[INFO] pol.WorldModel addAgent - Agent #3034 added.
[INFO] pol.WorldModel addAgent - Agent #3035 added.
[INFO] pol.WorldModel addAgent - Agent #3036 added.
[INFO] pol.WorldModel addAgent - Agent #3037 added.
[INFO] pol.WorldModel addAgent - Agent #3038 added.
[INFO] pol.WorldModel addAgent - Agent #3039 added.
[INFO] pol.WorldModel addAgent - Agent #3040 added.
[INFO] pol.WorldModel addAgent - Agent #3041 added.
[INFO] pol.WorldModel addAgent - Agent #3042 added.
[INFO] pol.WorldModel addAgent - Agent #3043 added.
[INFO] pol.WorldModel addAgent - Agent #3044 added.
[INFO] pol.WorldModel addAgent - Agent #3045 added.
[INFO] pol.WorldModel addAgent - Agent #3046 added.
[INFO] pol.WorldModel addAgent - Agent #3047 added.
[INFO] pol.WorldModel addAgent - Agent #3048 added.
[INFO] pol.WorldModel addAgent - Agent #3049 added.
[INFO] pol.WorldModel addAgent - Agent #3050 added.
[INFO] pol.WorldModel addAgent - Agent #3051 added.
[INFO] pol.WorldModel addAgent - Agent #3052 added.
[INFO] pol.WorldModel addAgent - Agent #3053 added.
[INFO] pol.WorldModel addAgent - Agent #3054 added.
[INFO] pol.WorldModel addAgent - Agent #3055 added.
[INFO] pol.WorldModel addAgent - Agent #3056 added.
[INFO] pol.WorldModel addAgent - Agent #3057 added.
[INFO] pol.WorldModel addAgent - Agent #3058 added.
[INFO] pol.WorldModel addAgent - Agent #3059 added.
[INFO] pol.WorldModel addAgent - Agent #3060 added.
[INFO] pol.WorldModel addAgent - Agent #3061 added.
[INFO] pol.WorldModel addAgent - Agent #3062 added.
[INFO] pol.WorldModel addAgent - Agent #3063 added.
[INFO] pol.WorldModel addAgent - Agent #3064 added.
[INFO] pol.WorldModel addAgent - Agent #3065 added.
[INFO] pol.WorldModel addAgent - Agent #3066 added.
[INFO] pol.WorldModel addAgent - Agent #3067 added.
[INFO] pol.WorldModel addAgent - Agent #3068 added.
[INFO] pol.WorldModel addAgent - Agent #3069 added.
[INFO] pol.WorldModel addAgent - Agent #3070 added.
[INFO] pol.WorldModel addAgent - Agent #3071 added.
[INFO] pol.WorldModel addAgent - Agent #3072 added.
[INFO] pol.WorldModel addAgent - Agent #3073 added.
[INFO] pol.WorldModel addAgent - Agent #3074 added.
[INFO] pol.WorldModel addAgent - Agent #3075 added.
[INFO] pol.WorldModel addAgent - Agent #3076 added.
[INFO] pol.WorldModel addAgent - Agent #3077 added.
[INFO] pol.WorldModel addAgent - Agent #3078 added.
[INFO] pol.WorldModel addAgent - Agent #3079 added.
[INFO] pol.WorldModel addAgent - Agent #3080 added.
[INFO] pol.WorldModel addAgent - Agent #3081 added.
[INFO] pol.WorldModel addAgent - Agent #3082 added.
[INFO] pol.WorldModel addAgent - Agent #3083 added.
[INFO] pol.WorldModel addAgent - Agent #3084 added.
[INFO] pol.WorldModel addAgent - Agent #3085 added.
[INFO] pol.WorldModel addAgent - Agent #3086 added.
[INFO] pol.WorldModel addAgent - Agent #3087 added.
[INFO] pol.WorldModel addAgent - Agent #3088 added.
[INFO] pol.WorldModel addAgent - Agent #3089 added.
[INFO] pol.WorldModel addAgent - Agent #3090 added.
[INFO] pol.WorldModel addAgent - Agent #3091 added.
[INFO] pol.WorldModel addAgent - Agent #3092 added.
[INFO] pol.WorldModel addAgent - Agent #3093 added.
[INFO] pol.WorldModel addAgent - Agent #3094 added.
[INFO] pol.WorldModel addAgent - Agent #3095 added.
[INFO] pol.WorldModel addAgent - Agent #3096 added.
[INFO] pol.WorldModel addAgent - Agent #3097 added.
[INFO] pol.WorldModel addAgent - Agent #3098 added.
[INFO] pol.WorldModel addAgent - Agent #3099 added.
[INFO] pol.WorldModel addAgent - Agent #3100 added.
[INFO] pol.WorldModel addAgent - Agent #3101 added.
[INFO] pol.WorldModel addAgent - Agent #3102 added.
[INFO] pol.WorldModel addAgent - Agent #3103 added.
[INFO] pol.WorldModel addAgent - Agent #3104 added.
[INFO] pol.WorldModel addAgent - Agent #3105 added.
[INFO] pol.WorldModel addAgent - Agent #3106 added.
[INFO] pol.WorldModel addAgent - Agent #3107 added.
[INFO] pol.WorldModel addAgent - Agent #3108 added.
[INFO] pol.WorldModel addAgent - Agent #3109 added.
[INFO] pol.WorldModel addAgent - Agent #3110 added.
[INFO] pol.WorldModel addAgent - Agent #3111 added.
[INFO] pol.WorldModel addAgent - Agent #3112 added.
[INFO] pol.WorldModel addAgent - Agent #3113 added.
[INFO] pol.WorldModel addAgent - Agent #3114 added.
[INFO] pol.WorldModel addAgent - Agent #3115 added.
[INFO] pol.WorldModel addAgent - Agent #3116 added.
[INFO] pol.WorldModel addAgent - Agent #3117 added.
[INFO] pol.WorldModel addAgent - Agent #3118 added.
[INFO] pol.WorldModel addAgent - Agent #3119 added.
[INFO] pol.WorldModel addAgent - Agent #3120 added.
[INFO] pol.WorldModel addAgent - Agent #3121 added.
[INFO] pol.WorldModel addAgent - Agent #3122 added.
[INFO] pol.WorldModel addAgent - Agent #3123 added.
[INFO] pol.WorldModel addAgent - Agent #3124 added.
[INFO] pol.WorldModel addAgent - Agent #3125 added.
[INFO] pol.WorldModel addAgent - Agent #3126 added.
[INFO] pol.WorldModel addAgent - Agent #3127 added.
[INFO] pol.WorldModel addAgent - Agent #3128 added.
[INFO] pol.WorldModel addAgent - Agent #3129 added.
[INFO] pol.WorldModel addAgent - Agent #3130 added.
[INFO] pol.WorldModel addAgent - Agent #3131 added.
[INFO] pol.WorldModel addAgent - Agent #3132 added.
[INFO] pol.WorldModel addAgent - Agent #3133 added.
[INFO] pol.WorldModel addAgent - Agent #3134 added.
[INFO] pol.WorldModel addAgent - Agent #3135 added.
[INFO] pol.WorldModel addAgent - Agent #3136 added.
[INFO] pol.WorldModel addAgent - Agent #3137 added.
[INFO] pol.WorldModel addAgent - Agent #3138 added.
[INFO] pol.WorldModel addAgent - Agent #3139 added.
[INFO] pol.WorldModel addAgent - Agent #3140 added.
[INFO] pol.WorldModel addAgent - Agent #3141 added.
[INFO] pol.WorldModel addAgent - Agent #3142 added.
[INFO] pol.WorldModel addAgent - Agent #3143 added.
[INFO] pol.WorldModel addAgent - Agent #3144 added.
[INFO] pol.WorldModel addAgent - Agent #3145 added.
[INFO] pol.WorldModel addAgent - Agent #3146 added.
[INFO] pol.WorldModel addAgent - Agent #3147 added.
[INFO] pol.WorldModel addAgent - Agent #3148 added.
[INFO] pol.WorldModel addAgent - Agent #3149 added.
[INFO] pol.WorldModel addAgent - Agent #3150 added.
[INFO] pol.WorldModel addAgent - Agent #3151 added.
[INFO] pol.WorldModel addAgent - Agent #3152 added.
[INFO] pol.WorldModel addAgent - Agent #3153 added.
[INFO] pol.WorldModel addAgent - Agent #3154 added.
[INFO] pol.WorldModel addAgent - Agent #3155 added.
[INFO] pol.WorldModel addAgent - Agent #3156 added.
[INFO] pol.WorldModel addAgent - Agent #3157 added.
[INFO] pol.WorldModel addAgent - Agent #3158 added.
[INFO] pol.WorldModel addAgent - Agent #3159 added.
[INFO] pol.WorldModel addAgent - Agent #3160 added.
[INFO] pol.WorldModel addAgent - Agent #3161 added.
[INFO] pol.WorldModel addAgent - Agent #3162 added.
[INFO] pol.WorldModel addAgent - Agent #3163 added.
[INFO] pol.WorldModel addAgent - Agent #3164 added.
[INFO] pol.WorldModel addAgent - Agent #3165 added.
[INFO] pol.WorldModel addAgent - Agent #3166 added.
[INFO] pol.WorldModel addAgent - Agent #3167 added.
[INFO] pol.WorldModel addAgent - Agent #3168 added.
[INFO] pol.WorldModel addAgent - Agent #3169 added.
[INFO] pol.WorldModel addAgent - Agent #3170 added.
[INFO] pol.WorldModel addAgent - Agent #3171 added.
[INFO] pol.WorldModel addAgent - Agent #3172 added.
[INFO] pol.WorldModel addAgent - Agent #3173 added.
[INFO] pol.WorldModel addAgent - Agent #3174 added.
[INFO] pol.WorldModel addAgent - Agent #3175 added.
[INFO] pol.WorldModel addAgent - Agent #3176 added.
[INFO] pol.WorldModel addAgent - Agent #3177 added.
[INFO] pol.WorldModel addAgent - Agent #3178 added.
[INFO] pol.WorldModel addAgent - Agent #3179 added.
[INFO] pol.WorldModel addAgent - Agent #3180 added.
[INFO] pol.WorldModel addAgent - Agent #3181 added.
[INFO] pol.WorldModel addAgent - Agent #3182 added.
[INFO] pol.WorldModel addAgent - Agent #3183 added.
[INFO] pol.WorldModel addAgent - Agent #3184 added.
[INFO] pol.WorldModel addAgent - Agent #3185 added.
[INFO] pol.WorldModel addAgent - Agent #3186 added.
[INFO] pol.WorldModel addAgent - Agent #3187 added.
[INFO] pol.WorldModel addAgent - Agent #3188 added.
[INFO] pol.WorldModel addAgent - Agent #3189 added.
[INFO] pol.WorldModel addAgent - Agent #3190 added.
[INFO] pol.WorldModel addAgent - Agent #3191 added.
[INFO] pol.WorldModel addAgent - Agent #3192 added.
[INFO] pol.WorldModel addAgent - Agent #3193 added.
[INFO] pol.WorldModel addAgent - Agent #3194 added.
[INFO] pol.WorldModel addAgent - Agent #3195 added.
[INFO] pol.WorldModel addAgent - Agent #3196 added.
[INFO] pol.WorldModel addAgent - Agent #3197 added.
[INFO] pol.WorldModel addAgent - Agent #3198 added.
[INFO] pol.WorldModel addAgent - Agent #3199 added.
[INFO] pol.WorldModel addAgent - Agent #3200 added.
[INFO] pol.WorldModel addAgent - Agent #3201 added.
[INFO] pol.WorldModel addAgent - Agent #3202 added.
[INFO] pol.WorldModel addAgent - Agent #3203 added.
[INFO] pol.WorldModel addAgent - Agent #3204 added.
[INFO] pol.WorldModel addAgent - Agent #3205 added.
[INFO] pol.WorldModel addAgent - Agent #3206 added.
[INFO] pol.WorldModel addAgent - Agent #3207 added.
[INFO] pol.WorldModel addAgent - Agent #3208 added.
[INFO] pol.WorldModel addAgent - Agent #3209 added.
[INFO] pol.WorldModel addAgent - Agent #3210 added.
[INFO] pol.WorldModel addAgent - Agent #3211 added.
[INFO] pol.WorldModel addAgent - Agent #3212 added.
[INFO] pol.WorldModel addAgent - Agent #3213 added.
[INFO] pol.WorldModel addAgent - Agent #3214 added.
[INFO] pol.WorldModel addAgent - Agent #3215 added.
[INFO] pol.WorldModel addAgent - Agent #3216 added.
[INFO] pol.WorldModel addAgent - Agent #3217 added.
[INFO] pol.WorldModel addAgent - Agent #3218 added.
[INFO] pol.WorldModel addAgent - Agent #3219 added.
[INFO] pol.WorldModel addAgent - Agent #3220 added.
[INFO] pol.WorldModel addAgent - Agent #3221 added.
[INFO] pol.WorldModel addAgent - Agent #3222 added.
[INFO] pol.WorldModel addAgent - Agent #3223 added.
[INFO] pol.WorldModel addAgent - Agent #3224 added.
[INFO] pol.WorldModel addAgent - Agent #3225 added.
[INFO] pol.WorldModel addAgent - Agent #3226 added.
[INFO] pol.WorldModel addAgent - Agent #3227 added.
[INFO] pol.WorldModel addAgent - Agent #3228 added.
[INFO] pol.WorldModel addAgent - Agent #3229 added.
[INFO] pol.WorldModel addAgent - Agent #3230 added.
[INFO] pol.WorldModel addAgent - Agent #3231 added.
[INFO] pol.WorldModel addAgent - Agent #3232 added.
[INFO] pol.WorldModel addAgent - Agent #3233 added.
[INFO] pol.WorldModel addAgent - Agent #3234 added.
[INFO] pol.WorldModel addAgent - Agent #3235 added.
[INFO] pol.WorldModel addAgent - Agent #3236 added.
[INFO] pol.WorldModel addAgent - Agent #3237 added.
[INFO] pol.WorldModel addAgent - Agent #3238 added.
[INFO] pol.WorldModel addAgent - Agent #3239 added.
[INFO] pol.WorldModel addAgent - Agent #3240 added.
[INFO] pol.WorldModel addAgent - Agent #3241 added.
[INFO] pol.WorldModel addAgent - Agent #3242 added.
[INFO] pol.WorldModel addAgent - Agent #3243 added.
[INFO] pol.WorldModel addAgent - Agent #3244 added.
[INFO] pol.WorldModel addAgent - Agent #3245 added.
[INFO] pol.WorldModel addAgent - Agent #3246 added.
[INFO] pol.WorldModel addAgent - Agent #3247 added.
[INFO] pol.WorldModel addAgent - Agent #3248 added.
[INFO] pol.WorldModel addAgent - Agent #3249 added.
[INFO] pol.WorldModel addAgent - Agent #3250 added.
[INFO] pol.WorldModel addAgent - Agent #3251 added.
[INFO] pol.WorldModel addAgent - Agent #3252 added.
[INFO] pol.WorldModel addAgent - Agent #3253 added.
[INFO] pol.WorldModel addAgent - Agent #3254 added.
[INFO] pol.WorldModel addAgent - Agent #3255 added.
[INFO] pol.WorldModel addAgent - Agent #3256 added.
[INFO] pol.WorldModel addAgent - Agent #3257 added.
[INFO] pol.WorldModel addAgent - Agent #3258 added.
[INFO] pol.WorldModel addAgent - Agent #3259 added.
[INFO] pol.WorldModel addAgent - Agent #3260 added.
[INFO] pol.WorldModel addAgent - Agent #3261 added.
[INFO] pol.WorldModel addAgent - Agent #3262 added.
[INFO] pol.WorldModel addAgent - Agent #3263 added.
[INFO] pol.WorldModel addAgent - Agent #3264 added.
[INFO] pol.WorldModel addAgent - Agent #3265 added.
[INFO] pol.WorldModel addAgent - Agent #3266 added.
[INFO] pol.WorldModel addAgent - Agent #3267 added.
[INFO] pol.WorldModel addAgent - Agent #3268 added.
[INFO] pol.WorldModel addAgent - Agent #3269 added.
[INFO] pol.WorldModel addAgent - Agent #3270 added.
[INFO] pol.WorldModel addAgent - Agent #3271 added.
[INFO] pol.WorldModel addAgent - Agent #3272 added.
[INFO] pol.WorldModel addAgent - Agent #3273 added.
[INFO] pol.WorldModel addAgent - Agent #3274 added.
[INFO] pol.WorldModel addAgent - Agent #3275 added.
[INFO] pol.WorldModel addAgent - Agent #3276 added.
[INFO] pol.WorldModel addAgent - Agent #3277 added.
[INFO] pol.WorldModel addAgent - Agent #3278 added.
[INFO] pol.WorldModel addAgent - Agent #3279 added.
[INFO] pol.WorldModel addAgent - Agent #3280 added.
[INFO] pol.WorldModel addAgent - Agent #3281 added.
[INFO] pol.WorldModel addAgent - Agent #3282 added.
[INFO] pol.WorldModel addAgent - Agent #3283 added.
[INFO] pol.WorldModel addAgent - Agent #3284 added.
[INFO] pol.WorldModel addAgent - Agent #3285 added.
[INFO] pol.WorldModel addAgent - Agent #3286 added.
[INFO] pol.WorldModel addAgent - Agent #3287 added.
[INFO] pol.WorldModel addAgent - Agent #3288 added.
[INFO] pol.WorldModel addAgent - Agent #3289 added.
[INFO] pol.WorldModel addAgent - Agent #3290 added.
[INFO] pol.WorldModel addAgent - Agent #3291 added.
[INFO] pol.WorldModel addAgent - Agent #3292 added.
[INFO] pol.WorldModel addAgent - Agent #3293 added.
[INFO] pol.WorldModel addAgent - Agent #3294 added.
[INFO] pol.WorldModel addAgent - Agent #3295 added.
[INFO] pol.WorldModel addAgent - Agent #3296 added.
[INFO] pol.WorldModel addAgent - Agent #3297 added.
[INFO] pol.WorldModel addAgent - Agent #3298 added.
[INFO] pol.WorldModel addAgent - Agent #3299 added.
[INFO] pol.WorldModel addAgent - Agent #3300 added.
[INFO] pol.WorldModel addAgent - Agent #3301 added.
[INFO] pol.WorldModel addAgent - Agent #3302 added.
[INFO] pol.WorldModel addAgent - Agent #3303 added.
[INFO] pol.WorldModel addAgent - Agent #3304 added.
[INFO] pol.WorldModel addAgent - Agent #3305 added.
[INFO] pol.WorldModel addAgent - Agent #3306 added.
[INFO] pol.WorldModel addAgent - Agent #3307 added.
[INFO] pol.WorldModel addAgent - Agent #3308 added.
[INFO] pol.WorldModel addAgent - Agent #3309 added.
[INFO] pol.WorldModel addAgent - Agent #3310 added.
[INFO] pol.WorldModel addAgent - Agent #3311 added.
[INFO] pol.WorldModel addAgent - Agent #3312 added.
[INFO] pol.WorldModel addAgent - Agent #3313 added.
[INFO] pol.WorldModel addAgent - Agent #3314 added.
[INFO] pol.WorldModel addAgent - Agent #3315 added.
[INFO] pol.WorldModel addAgent - Agent #3316 added.
[INFO] pol.WorldModel addAgent - Agent #3317 added.
[INFO] pol.WorldModel addAgent - Agent #3318 added.
[INFO] pol.WorldModel addAgent - Agent #3319 added.
[INFO] pol.WorldModel addAgent - Agent #3320 added.
[INFO] pol.WorldModel addAgent - Agent #3321 added.
[INFO] pol.WorldModel addAgent - Agent #3322 added.
[INFO] pol.WorldModel addAgent - Agent #3323 added.
[INFO] pol.WorldModel addAgent - Agent #3324 added.
[INFO] pol.WorldModel addAgent - Agent #3325 added.
[INFO] pol.WorldModel addAgent - Agent #3326 added.
[INFO] pol.WorldModel addAgent - Agent #3327 added.
[INFO] pol.WorldModel addAgent - Agent #3328 added.
[INFO] pol.WorldModel addAgent - Agent #3329 added.
[INFO] pol.WorldModel addAgent - Agent #3330 added.
[INFO] pol.WorldModel addAgent - Agent #3331 added.
[INFO] pol.WorldModel addAgent - Agent #3332 added.
[INFO] pol.WorldModel addAgent - Agent #3333 added.
[INFO] pol.WorldModel addAgent - Agent #3334 added.
[INFO] pol.WorldModel addAgent - Agent #3335 added.
[INFO] pol.WorldModel addAgent - Agent #3336 added.
[INFO] pol.WorldModel addAgent - Agent #3337 added.
[INFO] pol.WorldModel addAgent - Agent #3338 added.
[INFO] pol.WorldModel addAgent - Agent #3339 added.
[INFO] pol.WorldModel addAgent - Agent #3340 added.
[INFO] pol.WorldModel addAgent - Agent #3341 added.
[INFO] pol.WorldModel addAgent - Agent #3342 added.
[INFO] pol.WorldModel addAgent - Agent #3343 added.
[INFO] pol.WorldModel addAgent - Agent #3344 added.
[INFO] pol.WorldModel addAgent - Agent #3345 added.
[INFO] pol.WorldModel addAgent - Agent #3346 added.
[INFO] pol.WorldModel addAgent - Agent #3347 added.
[INFO] pol.WorldModel addAgent - Agent #3348 added.
[INFO] pol.WorldModel addAgent - Agent #3349 added.
[INFO] pol.WorldModel addAgent - Agent #3350 added.
[INFO] pol.WorldModel addAgent - Agent #3351 added.
[INFO] pol.WorldModel addAgent - Agent #3352 added.
[INFO] pol.WorldModel addAgent - Agent #3353 added.
[INFO] pol.WorldModel addAgent - Agent #3354 added.
[INFO] pol.WorldModel addAgent - Agent #3355 added.
[INFO] pol.WorldModel addAgent - Agent #3356 added.
[INFO] pol.WorldModel addAgent - Agent #3357 added.
[INFO] pol.WorldModel addAgent - Agent #3358 added.
[INFO] pol.WorldModel addAgent - Agent #3359 added.
[INFO] pol.WorldModel addAgent - Agent #3360 added.
[INFO] pol.WorldModel addAgent - Agent #3361 added.
[INFO] pol.WorldModel addAgent - Agent #3362 added.
[INFO] pol.WorldModel addAgent - Agent #3363 added.
[INFO] pol.WorldModel addAgent - Agent #3364 added.
[INFO] pol.WorldModel addAgent - Agent #3365 added.
[INFO] pol.WorldModel addAgent - Agent #3366 added.
[INFO] pol.WorldModel addAgent - Agent #3367 added.
[INFO] pol.WorldModel addAgent - Agent #3368 added.
[INFO] pol.WorldModel addAgent - Agent #3369 added.
[INFO] pol.WorldModel addAgent - Agent #3370 added.
[INFO] pol.WorldModel addAgent - Agent #3371 added.
[INFO] pol.WorldModel addAgent - Agent #3372 added.
[INFO] pol.WorldModel addAgent - Agent #3373 added.
[INFO] pol.WorldModel addAgent - Agent #3374 added.
[INFO] pol.WorldModel addAgent - Agent #3375 added.
[INFO] pol.WorldModel addAgent - Agent #3376 added.
[INFO] pol.WorldModel addAgent - Agent #3377 added.
[INFO] pol.WorldModel addAgent - Agent #3378 added.
[INFO] pol.WorldModel addAgent - Agent #3379 added.
[INFO] pol.WorldModel addAgent - Agent #3380 added.
[INFO] pol.WorldModel addAgent - Agent #3381 added.
[INFO] pol.WorldModel addAgent - Agent #3382 added.
[INFO] pol.WorldModel addAgent - Agent #3383 added.
[INFO] pol.WorldModel addAgent - Agent #3384 added.
[INFO] pol.WorldModel addAgent - Agent #3385 added.
[INFO] pol.WorldModel addAgent - Agent #3386 added.
[INFO] pol.WorldModel addAgent - Agent #3387 added.
[INFO] pol.WorldModel addAgent - Agent #3388 added.
[INFO] pol.WorldModel addAgent - Agent #3389 added.
[INFO] pol.WorldModel addAgent - Agent #3390 added.
[INFO] pol.WorldModel addAgent - Agent #3391 added.
[INFO] pol.WorldModel addAgent - Agent #3392 added.
[INFO] pol.WorldModel addAgent - Agent #3393 added.
[INFO] pol.WorldModel addAgent - Agent #3394 added.
[INFO] pol.WorldModel addAgent - Agent #3395 added.
[INFO] pol.WorldModel addAgent - Agent #3396 added.
[INFO] pol.WorldModel addAgent - Agent #3397 added.
[INFO] pol.WorldModel addAgent - Agent #3398 added.
[INFO] pol.WorldModel addAgent - Agent #3399 added.
[INFO] pol.WorldModel addAgent - Agent #3400 added.
[INFO] pol.WorldModel addAgent - Agent #3401 added.
[INFO] pol.WorldModel addAgent - Agent #3402 added.
[INFO] pol.WorldModel addAgent - Agent #3403 added.
[INFO] pol.WorldModel addAgent - Agent #3404 added.
[INFO] pol.WorldModel addAgent - Agent #3405 added.
[INFO] pol.WorldModel addAgent - Agent #3406 added.
[INFO] pol.WorldModel addAgent - Agent #3407 added.
[INFO] pol.WorldModel addAgent - Agent #3408 added.
[INFO] pol.WorldModel addAgent - Agent #3409 added.
[INFO] pol.WorldModel addAgent - Agent #3410 added.
[INFO] pol.WorldModel addAgent - Agent #3411 added.
[INFO] pol.WorldModel addAgent - Agent #3412 added.
[INFO] pol.WorldModel addAgent - Agent #3413 added.
[INFO] pol.WorldModel addAgent - Agent #3414 added.
[INFO] pol.WorldModel addAgent - Agent #3415 added.
[INFO] pol.WorldModel addAgent - Agent #3416 added.
[INFO] pol.WorldModel addAgent - Agent #3417 added.
[INFO] pol.WorldModel addAgent - Agent #3418 added.
